Brand,Price,Old Price,Discount,Rating,Review Count,Type of Product,Clean Name,Storage,Battery,Screen Size,Color,More Details
Realme,13690,20000.0,31.55,4.0,11.0,Phones,"Realme Note 50 6.74"" 256GB ROM+ 4GB (Expandable To 8GB RAM) 5000mAh (Dual Sim) +SW BUD","256GB ROM, 8GB RAM",5000mAh,"6.74""",N/A,
Realme,13999,28999.0,51.73,5.0,2.0,Phones,Realme C61 Dark Green 6GB RAM 128GB ROM,"6GB RAM, 128GB ROM",N/A,N/A,N/A,
Samsung,22999,40000.0,42.5,4.3,12.0,Phones,Samsung GALAXY A15,8GB RAM + 256GB ROM,5000mAh,N/A,Blue,"6.5'' HD+, DUAL SIM, 50MP,  -"
Samsung,11999,15000.0,20.01,3.3,3.0,Phones,Samsung Galaxy AO5,4GB RAM + 64GB ROM,5000mAh,N/A,N/A,"6.7''  (Dual Sim) 50MP Camera,    15W Charging 4G LTE Qualcom Snapdragon"
Realme,13690,20000.0,31.55,4.0,11.0,Phones,"Realme Note 50 6.74"" 256GB ROM+ 4GB (Expandable To 8GB RAM) 5000mAh (Dual Sim) +SW BUD","256GB ROM, 8GB RAM",5000mAh,"6.74""",N/A,
Vivo,8799,15000.0,41.34,3.9,18.0,Phones,Vivo Y19 8+128GB ROM Dual SIM 6.53-inch Screen HD Camera 16MP Face Unlock + Fingerprint Smartphone,128GB ROM,N/A,N/A,N/A,
XIAOMI,12900,20999.0,38.57,0.0,0.0,Phones,XIAOMI Redmi 14C,4GB RAM,5160mAh,"6.88""",N/A,(+128GB Storage) (Dual Sim)   COMES WITH FREE GIFTS ( AIRPODS + SMART WATCH +POWERBANK ) FOR YOU
Realme,10890,15999.0,31.93,4.8,5.0,Phones,"Realme Note 50 6.74"" 128GB ROM+Up to 8GB RAM 5000mAH 13MP Al Camera (Dual sim)-Midnight Black","128GB ROM, 8GB RAM",N/A,"6.74""",N/A,
Nokia,3999,5000.0,20.02,0.0,0.0,Phones,Nokia 2720 Flip Mobile,N/A,N/A,N/A,Black,"Mobile Phone, Dual Screen, Dual Sim Card -"
Vivo,4199,6999.0,40.01,0.0,0.0,Phones,Vivo Refurbished Y67 4GB RAM + 32GB ROM,4GB RAM + 32GB ROM,3000mAh,"5.5""",Gold,"13MP Camera,  (Dual SIM) Android Phones -"
Tecno,24298,29999.0,19.0,0.0,0.0,Phones,"Tecno CAMON 40 - 6.67"" (128GB/8GB) DualSIM",N/A,5200mAh,"6.67""",N/A,Battery.
Tecno,9999,15999.0,37.5,0.0,0.0,Phones,"Tecno POP 8 6.6"" - 2GB RAM + 64 ROM - Dual Speaker - Android 13 (Dual sim) 5000mAh - Gravity Black",2GB RAM,5000mAh,"6.6""",N/A,
Samsung,45590,50000.0,8.82,4.5,2.0,Phones,Samsung Galaxy A55 5G,8GB RAM,5000mAh,"6.6""",N/A,"256GB +  (Dual SIM), Awesome Navy"
Apple,11599,17810.0,34.87,3.0,1.0,Phones,Apple  AirPods Pro 2nd Generation,N/A,N/A,N/A,N/A,
Itel,10850,20000.0,45.75,5.0,1.0,Phones,"Itel P55 6.6""Display 128GB Storage + 8GB+16GB RAM",16GB RAM,5000mAh,"6.6""",N/A,"50MP,  Battery ..LII"
Tecno,21700,30000.0,27.67,1.0,1.0,Phones,Tecno Pova 6 Neo - 6.78'' - 256GB HDD - 8GB RAM - 50MP Rear/8MP Front - 7000mAh -,"256GB HDD, 8GB RAM",7000mAh,N/A,N/A,
Motorcycle/bicycle,890,1520.0,41.45,0.0,0.0,Phones,Motorcycle/bicycle Mobile Phone Holder,N/A,N/A,N/A,N/A,Cycling Waterproof Mobile Phone Holder
XIAOMI,11450,15999.0,28.43,4.3,7.0,Phones,XIAOMI REDMI A3,"128GB ROM, 4GB RAM",5000mAh,N/A,N/A,"6.71'' Display 128GB ROM +4GB RAM - Dual Sim, - BLACK +FREE GIFTS"
Itel,21999,30000.0,26.67,0.0,0.0,Phones,Itel S25 Ultra 6.78'' AMOLED Display,8GB RAM + 256GB ROM,N/A,N/A,N/A,"50MP Camera, 500 mAh Battery -COVER SPEAKER BT"
Bontel,2845,4500.0,36.78,4.4,69.0,Phones,Bontel T1000,N/A,N/A,N/A,N/A,"Wireless Desktop Phone, Sms,Feature- Black,home And Office"
XIAOMI,33995,49999.0,32.01,4.2,5.0,Phones,XIAOMI Redmi Note 13 Pro,"256GB ROM, 8GB RAM",5100mAh,"6.67""",N/A,"DISPLAY, 256GB ROM + 8GB RAM, 200MP Camera- (Dual SIM),  - BLUE+ FREE GIFTS"
Tecno,13199,23000.0,42.61,0.0,0.0,Phones,Tecno Spark 30c,128GB ROM,N/A,N/A,N/A,"6.67'' HD+,  + (4+4)GB RAM (Dual Sim) 50MP, 5000 mAh - SPEAKER CV"
Oppo,25299,39999.0,36.75,5.0,2.0,Phones,Oppo A58,8GB RAM,5000mAh,N/A,Black,"6.72'' Display,  + 128GB, 50MP, 4G LTE, Dual Sim  Glowing"
Itel,10499,19999.0,47.5,5.0,3.0,Phones,"Itel A70 6.6""","256GB ROM, 12GB RAM",5000mAh,"6.6""",N/A,"256GB ROM + Up To 12GB RAM, 4G,  - Brilliant Gold + Free Gifts"
Nokia,16999,17999.0,5.56,4.1,159.0,Phones,Nokia C32,4GB RAM,N/A,"6.2""",N/A,"64GB +  (Dual SIM), 5050MAh, Charcoal Grey (1YR WRTY)"
Tecno,27799,50999.0,45.49,0.0,0.0,Phones,Tecno CAMON 40 8GB RAM +256GB  6.78 INCHES CURVED SCREEN ROM 5200 MAH BATTERY DUAL SIM ON SREEN FINGERPRINT,8GB RAM,N/A,N/A,N/A,
Infinix,18799,40000.0,53.0,0.0,0.0,Phones,Infinix Hot 40 PRO,"256GB ROM, 8GB RAM",5000mAh,N/A,N/A,"6.6'', 256GB ROM + 8GB RAM, 108MP CAMERA, Dual SIM,  _+SPORT WATCH"
Samsung,23999,35999.0,33.33,1.0,1.0,Phones,Samsung GALAXY A16,8GB RAM,5000mAh,N/A,N/A,"6.7'' HD+,  + 256 GB ROM, DUAL SIM, 50MP,   COMES WITH FREE GIFTS ( AIRPODS + SMART WATCH +POWERBANK ) FOR YOU"
Oppo,21299,29999.0,29.0,5.0,2.0,Phones,Oppo A38,6GB RAM,5000mAh,"6.56""",N/A,"+ 128GB, 50MP, 4G LTE,  -Glowing Black + Smart watch+Power bank"
Tecno,24690,39999.0,38.27,0.0,0.0,Phones,"Tecno CAMON 40 - 6.67"" (128GB/8GB) DualSIM",N/A,5200mAh,"6.67""",N/A,Battery.+Free Gifts
Samsung,13950,22000.0,36.59,4.0,2.0,Phones,Samsung GALAXY A05S,"4GB RAM, 128GB ROM",N/A,"6.7""",N/A,"PLS LCD  4GB RAM/128GB ROM,DUAL SIM ,5000MAH,50MP-"
Infinix,24699,35999.0,31.39,4.0,1.0,Phones,Infinix HOT 50 PRO PLUS,N/A,N/A,"6.78""",N/A,"AMOLED CURVED SCREEN DISPLAY  INCHES(8GB +8GB) RAM & 128 GB ROM,5000MAH,50MP  COMES WITH FREE GIFTS ( AIRPODS + SMART WATCH +POWERBANK ) FOR YOU"
Nokia,4599,10000.0,54.01,0.0,0.0,Phones,Nokia 5710 Keypad Phone With Inbuilt Wireless Earbuds,N/A,N/A,N/A,Black,"1450 mAH, Dual Sim, Bluetooth ,Dual sim -"
Tecno,28099,50000.0,43.8,0.0,0.0,Phones,Tecno CAMON 40  6.78 INCHES 8GB RAM +256GB ROM 5200 MAH BATTERY DUAL SIM WATCH SPEAKER,8GB RAM +256GB ROM,N/A,N/A,N/A,
Itel,10650,20000.0,46.75,4.5,2.0,Phones,Itel A70,8GB RAM,5000mAh,"6.6""",N/A,"256GB +  (Dual SIM),+SPORT"
TC,2790,4200.0,33.57,4.5,2.0,Phones,TC Metallic Portable Wardrobe 3 Column,N/A,N/A,N/A,N/A,
Nokia,3399,7000.0,51.44,2.0,2.0,Phones,Nokia 6310,N/A,N/A,N/A,Green,"2.8 Inchs, 8MB+16MB,2G Dual Sim -"
Itel,2499,3000.0,16.7,4.0,2.0,Phones,"Itel 5627 3.0""",N/A,2500mAh,"3.0""",Black,"Battery, Triple SIM, Loudspeaker -"
Realme,11940,20999.0,43.14,4.5,2.0,Phones,Realme Note 50,4GB RAM,5000mAh,"6.7""",N/A,"128GB +  (Dual SIM), COMES WITH FREE GIFTS (AIRPODS +SMART WATCH + POWER BANK )"
Samsung,28890,70000.0,58.73,0.0,0.0,Phones,Samsung  Galaxy A25 5G,8GB RAM,5000mAh,"6.5""",Blue,"256GB +  (Dual SIM), Light"
Samsung,14400,30000.0,52.0,4.3,3.0,Phones,Samsung GALAXY A05s,"128GB ROM, 4GB RAM",N/A,N/A,N/A,"128GB ROM + 4GB RAM,PLS LCD,CHARGER & WATCH"
XIAOMI,16350,30999.0,47.26,1.0,1.0,Phones,XIAOMI Redmi 13C,8GB RAM+256GB ROM,5000mAh,"6.74""",N/A,"display, - Dual Sim-Black + FREE GIFTS"
XIAOMI,12480,21999.0,43.27,4.5,4.0,Phones,XIAOMI Redmi 14C 6.88'' 4GB 128GB Android 14 Dual SIM + SW SPEAKER,N/A,N/A,N/A,N/A,
Samsung,14690,30000.0,51.03,4.4,5.0,Phones,Samsung Galaxy A05s,N/A,5000mAh,"6.7""",Silver,128GB + 4GB (Dual SIM)
Tecno,28650,40000.0,28.38,3.8,8.0,Phones,Tecno  Camon 30,256GB ROM,5000mAh,"6.78""",N/A,"Display,  + 16GB (8GB + 8GB) RAM 4G (Dual SIM) - +S WATCH POWER BANK"
XIAOMI,14990,20000.0,25.05,3.0,2.0,Phones,XIAOMI Redmi 14C,8GB RAM,5160mAh,"6.88""",Blue,(+256GB Storage) (Dual Sim)  -
Samsung,22999,30999.0,25.81,4.3,6.0,Phones,Samsung Galaxy A24,"128GB ROM, 4GB RAM",5000mAh,"6.5""",Black,"128GB ROM + 4GB RAM, 4G, 50MP, (Dual SIM)"
Infinix,13599,20000.0,32.01,0.0,0.0,Phones,"Infinix Smart 8 6.6"" HD",8GB RAM + 128GB ROM,5000mAh,"6.6""",N/A,"Up to , Android 13 (Dual sim)  - Green + Free Gifts swima"
Nokia,3990,3990.0,0.0,4.0,1.0,Phones,Nokia 2720 Flip 4G -  Dual SIM - Black,N/A,N/A,N/A,N/A,
Infinix,25099,35995.0,30.27,4.0,2.0,Phones,Infinix Note 40 6.78'' Display,16GB RAM,5000mAh,N/A,N/A,"256GB Storage+ Upto  (Dual Sim) 108MP CAMERA,  Battery - Titan Gold+ GIFTS..LII"
Oppo,24999,38999.0,35.9,3.8,4.0,Phones,Oppo A58,8GB RAM + 128GB ROM,5000mAh,N/A,Green,"6.72'' , 50MP, 4G,  (Dual Sim),  - Dazzling"
Apple,129999,167742.0,22.5,0.0,0.0,Phones,Apple IPhone 15 Pro,8GB RAM,3274mAh,"6.1""",Black,"128GB + ,  -  (2YRS WRTY)"
Nokia,2400,3999.0,39.98,4.3,3.0,Phones,"Nokia 150 2.4""' display",N/A,1020mAh,"2.4""",N/A,"Dual Sim, FM Radio and MP3 Camera, -Black + Led Watch"
Tecno,31999,35999.0,11.11,4.3,6.0,Phones,Tecno Camon 30S PRO,8GB RAM,5000mAh,"6.78""",N/A,"50MP- 256GB +  (+8GB Extended), Dual SIM, 4G,-GREY"
XIAOMI,58060,60000.0,3.23,3.0,1.0,Phones,XIAOMI Redmi Note 14 Pro+ 5G,N/A,5110mAh,"6.67""",Blue,"512GB + 12GB (Dual SIM), Frost  (1YR WRTY)"
Tecno,1750,3000.0,41.67,3.0,1.0,Phones,Tecno BEST LONG LASTING BATTERY SMALL PHONE // BUTTON PHONE // T301 2/Dual Sim,N/A,N/A,N/A,N/A,Button/KABAMBE/KATULULU/MULIKA MWIZI + FREE WATCH AND BELT
Samsung,9599,20000.0,52.0,3.9,19.0,Phones,Samsung GALAXY A05,"4GB RAM, 64GB ROM",N/A,"6.7""",N/A,"PLS LCD, INCHES DISPLAY,4GB RAM/64GB ROM,5000MAH,4G,DUAL SIM""'"
Samsung,10280,17889.0,42.53,3.8,8.0,Phones,"Samsung Brand New Galaxy A05 64GB+4GB 50MP Camera 6.7"" 90Hz MTK Helio G85 (12nm) 5000mAh 25W Type-C Charge Android 13 Smart Phones",N/A,5000mAh,"6.7""",N/A,
XIAOMI,32999,50000.0,34.0,0.0,0.0,Phones,XIAOMI  Redmi Note 14 pro,8GB RAM,5500mAh,"6.67""",N/A,"256GB + , (Dual SIM),  ...MAGNFIER"
Samsung,19699,30999.0,36.45,0.0,0.0,Phones,Samsung GALAXY A16,6GB RAM + 128GB ROM,5000mAh,N/A,N/A,"6.7'' HD+, DUAL SIM, 50MP,    COMES WITH FREE GIFTS ( AIRPODS + SMART WATCH) FOR YOU"
Tecno,24999,50999.0,50.98,0.0,0.0,Phones,Tecno CAMON 40 8GB RAM +128GB  6.78 INCHES CURVED SCREEN ROM 5200 MAH BATTERY DUAL SIM ON SREEN FINGERPRINT,8GB RAM,N/A,N/A,N/A,
Samsung,150000,209000.0,28.23,4.0,1.0,Phones,Samsung Galaxy S24 Ultra Cell Phone,N/A,N/A,N/A,N/A,512gb
Itel,10199,16995.0,39.99,4.7,3.0,Phones,Itel A70,8GB RAM + 128GB ROM,5000mAh,N/A,N/A,6.66 Display Upto  8MP
Samsung,23699,39999.0,40.75,0.0,0.0,Phones,Samsung  Galaxy A16,256GB ROM,N/A,"6.7""",N/A,"8GB+   HD, Android 14,50MP-Camera, Battery-5000mah White +FREEBIES"
XIAOMI,48540,70420.0,31.07,4.0,1.0,Phones,XIAOMI Redmi Note 14 Pro+ 5G,N/A,5110mAh,"6.67""",Black,"256GB + 8GB (Dual SIM), Midnight  (1YR WRTY) + Free Redmi Watch 6 Active"
Infinix,24499,40000.0,38.75,4.5,2.0,Phones,"Infinix Hot 50 Pro Plus' 6.78 inches""(8+8)16GB RAM+256GB ROM' 5",16GB RAM+256GB ROM,N/A,N/A,N/A,"000 mAh"" Dual SIM AAA"
Infinix,30999,50000.0,38.0,5.0,2.0,Phones,Infinix Note 40 PRO  - 6.78'' Display - 256GB ROM - 8GB GB RAM - 108MP - 5000mAh SPEAKER,256GB ROM,5000mAh,N/A,N/A,
Freeyond,9299,17588.0,47.13,4.2,129.0,Phones,Freeyond F9,N/A,5000mAh,"6.52""",N/A,"4GB+64GB, 4G Smartphone,13.0MP , Dual SIM Android Phones,Grey"
Samsung,34596,39999.0,13.51,5.0,1.0,Phones,Samsung Galaxy A35 5G,8GB RAM,5000mAh,"6.6""",N/A,256GB +  (Dual SIM)
Samsung,19599,29999.0,34.67,4.3,58.0,Phones,Samsung GALAXY A15,4GB RAM + 128GB ROM,5000mAh,N/A,Blue,"6.5'', DUAL SIM, 50MP,   -"
Oppo,23165,29999.0,22.78,5.0,2.0,Phones,Oppo A3 6.67'' DISPLAY 6GB RAM + 128GB STORAGE 5100 MAH BATTERY DUAL+EARPODS+WATCH,6GB RAM,N/A,N/A,N/A,
Infinix,12649,18000.0,29.73,5.0,1.0,Phones,"Infinix Hot 50i 4G""6.7-inch",128GB ROM,5000mAh,N/A,N/A,"12 GB(6+6)RAM+' Battery: , 18W Wired+GIFTS,."
Apple,2389,3490.0,31.55,0.0,0.0,Phones,Apple Nillikin IPhone 14 Pro Max CamShield Pro Case With Slide Camera Protection Back Cover,N/A,N/A,N/A,N/A,
Bontel,2300,2500.0,8.0,3.6,5.0,Phones,"Bontel 2720 1.77""Flip Phone",N/A,N/A,"1.77""",N/A,"EARPHONES,WATCH & RING"
Samsung,18890,30000.0,37.03,0.0,0.0,Phones,Samsung Galaxy A16,128GB ROM,N/A,"6.7""",N/A,"6GB+  HD, Android 14,50MP-Camera, Battery-5000mah (Dual Sim)+SPEAKER"
VILLAON,4999,8000.0,37.51,0.0,0.0,Phones,"VILLAON V20SE 5.0"" 4GB RAM+32GB Storage 8MP Camera-3000mAh Dual Sim - Dark Blue",4GB RAM,3000mAh,"5.0""",N/A,
VILLAON,4999,10000.0,50.01,0.0,0.0,Phones,"VILLAON V20SE 5.0"" 4GB RAM+32GB Storage 8MP Camera-3000mAh Dual Sim - Dark Blue",4GB RAM,3000mAh,"5.0""",N/A,
Infinix,13490,25000.0,46.04,2.3,3.0,Phones,Infinix HOT 50i Display: 6.7 HD RAM: 6GB (Expandable up to 12GB) ROM: 128GB DUAL SIM  SW I12 PB,N/A,N/A,N/A,N/A,
Samsung,14550,30000.0,51.5,3.8,4.0,Phones,Samsung GALAXY A05s,4GB RAM+128GB ROM,N/A,"6.7""",N/A,INCHES()WATCH & ADAPTER
Nokia,2720,4500.0,39.56,0.0,0.0,Phones,Nokia 3310 // 2.4 Inches Screen // Camera 2MP // Dual SIM Card // Colour (Dark Blue),N/A,N/A,N/A,N/A,
Itel,21389,40000.0,46.53,0.0,0.0,Phones,Itel  S25 Ultra,N/A,5000mAh,N/A,N/A,"8+8GB/256GB'Battery +GIFTS LED WATCH,WEB WATCH,SPORTS"
Itel,7799,10999.0,29.09,3.3,3.0,Phones,"Itel A06 6.6"" HD+","32GB ROM, 4GB RAM",4000mAh,"6.6""",Gold,"32GB ROM + Up To 4GB RAM, -Champagne"
Tecno,39999,69999.0,42.86,0.0,0.0,Phones,Tecno Phantom X2 Pro  5G LTE Smartphones,N/A,N/A,"6.8""",N/A,"50MP+32MP Main Camera,  Octa-core Processor Mobile Phones, (256GB,12GB) Dual SIM 5160MAh Android Phones"
Freeyond,9499,18625.0,49.0,3.9,51.0,Phones,Freeyond F9,N/A,5000mAh,"6.52""",N/A,"3GB+128GB, 13.0MP,4G Smartphone  Dual SIM Android Phone"
Tecno,12899,20000.0,35.5,5.0,1.0,Phones,"Tecno  POP 9 6.6"" 128 GB Storage + 3RAM - Android 14 13MP Camera Dual sim 5000mAh-SP CV SPK",N/A,5000mAh,"6.6""",N/A,
Realme,11099,15000.0,26.01,4.0,1.0,Phones,Realme Note 50 4GB RAM + 128GB,4GB RAM,5000mAh,N/A,Black,"6.74'' Inch, - Midnight"
Samsung,51210,70000.0,26.84,0.0,0.0,Phones,"Samsung Galaxy Note 20 Ultra 5G 12GB RAM 128GB ROM Dual Esim 6.9"" 2X Dynamic Amoled Display SPen Stylus 4500 mAH smartphone 5G","12GB RAM, 128GB ROM",N/A,"6.9""",N/A,
Bontel,1989,3000.0,33.7,4.3,4.0,Phones,Bontel 2720 Flip Phone,N/A,1000mAh,N/A,N/A,"1.77'' Display, FM Radio , Flash Torch-"
Tecno,19999,22999.0,13.04,4.0,4.0,Phones,Tecno SPARK 30 Transformer,"256GB ROM, 8GB RAM",5000mAh,N/A,N/A,"6.78'', 256GB ROM+8GB RAM*(+8GB Extended Ram)_ SONY IMX682 64MP Camera (4G Dual SIM), -BumbleBee Edition (1YR WRTY)"
Infinix,24600,30000.0,18.0,0.0,0.0,Phones,Infinix HOT 50 PRO+,8GB RAM,5000mAh,"6.78""",N/A,"256GB +  (Dual SIM), Dreamy Purple."
Nokia,2000,3000.0,33.33,5.0,1.0,Phones,Nokia Latest Model Feature Phone Original A Kabambe/Katululu/,N/A,N/A,N/A,N/A,
Tecno,11090,16999.0,34.76,5.0,1.0,Phones,"Tecno POP 8 6.6""-upto 4GB RAM + 64 ROM - Dual Speaker - Android 13 (Dual sim) 5000mAh +POWRBANK+WATCH",4GB RAM,5000mAh,"6.6""",N/A,
XIAOMI,12340,23999.0,48.58,5.0,2.0,Phones,XIAOMI  Redmi 14C,4GB RAM,5160mAh,"6.88""",N/A,(+128GB Storage) (Dual Sim)  - Black + free gifts
Apple,55999,60000.0,6.67,0.0,0.0,Phones,"Apple iPhone 11 - 6.1"" - 128GB + 4 GB RAM - 12MP - WHITE",N/A,N/A,"6.1""",N/A,
SAMSUNG,199,350.0,43.14,4.3,3.0,Phones,SAMSUNG JCD 1 Pcs Sim Card Tray Remover Eject Pin Key,N/A,N/A,N/A,N/A,
Samsung,69999,90000.0,22.22,0.0,0.0,Phones,Samsung Galaxy Note20 Ultra -5G - 12GB RAM +256GB- Nano Sim-Brown,12GB RAM,N/A,N/A,N/A,
Vivo,24945,30000.0,16.85,4.0,2.0,Phones,Vivo Y28 6.68 INCHES 8GB RAM+ 256GB ROM BATTERY 6000MAH DUAL SIM FREE PHONE,8GB RAM+ 256GB ROM,N/A,N/A,N/A,
Infinix,12290,25000.0,50.84,4.1,16.0,Phones,Infinix HOT 50i Display: 6.7 HD RAM: 6GB (Expandable up to 12GB) ROM: 128GB DUAL SIM  BN,N/A,N/A,N/A,N/A,
Samsung,9399,19999.0,53.0,1.0,1.0,Phones,Samsung Galaxy A05,4GB RAM + 64GB ROM,5000mAh,N/A,Green,"6.6''   (Dual Sim) 50MP Camera,  -"
Samsung,36999,40999.0,9.76,0.0,0.0,Phones,Samsung Galaxy A35 5G,8GB RAM,5000mAh,"6.6""",N/A,"256GB +  (Dual SIM), -Awesome Ice Blue+Case+Adapter"
Samsung,24499,27999.0,12.5,4.7,3.0,Phones,Samsung Galaxy A25 5G,6GB RAM,5000mAh,N/A,N/A,"6.5''  + 128GB, 50MP (Dual SIM), Blue + Cover"
Infinix,10899,19999.0,45.5,4.0,24.0,Phones,Infinix  Smart 8,"4GB RAM, 64GB ROM",5000mAh,"6.6""",N/A,"HD Display, 4GB RAM Expandable Up to 6GB + 64GB ROM (Dual sim)  - Black + Free Gifts"
VILLAON,5250,7000.0,25.0,1.0,1.0,Phones,VILLAON V20SE,N/A,N/A,"5.0""",N/A,"IPS LCD, INCHES,DUAL SIM (32+4*)TYPE C,COVER,SPORT BT & WATCH,SPLY"""
Itel,20950,25000.0,16.2,0.0,0.0,Phones,Itel S25 ULTRA,"8GB RAM, 8GB RAM, 256GB ROM",N/A,N/A,N/A,"CURVED SUPER-BRIGHT AMOLED SCREEN,(8GB RAM +8GB RAM)256GB ROM,5000MAH,50MP,120HZ"
Itel,2600,3600.0,27.78,0.0,0.0,Phones,"Itel BEST BUTTON PHONE WITH 3 SIM CARD SLOTS //5082 - 2.4"" - Tripple SIM -FM Wireless Radio -KADUDA // MLIKA MWIZI + FREE 32GB MEMORY CARD + Earphones",N/A,N/A,"2.4""",N/A,
Nokia,3399,5900.0,42.39,4.3,3.0,Phones,Nokia 5310 2.4inch,N/A,1200mAh,N/A,Black,Dual Sim-
Itel,2050,4000.0,48.75,5.0,1.0,Phones,Itel BEST SMALL PHONE  IT5082 // 3 LINES // 3 SIM LINES // SIMU NDOGO // 3 SIM CARDS PHONE // Button/KABAMBE/KATULULU/MULIKA MWIZI // IT HAS SIMILAR FEATURES AS IT5081.,N/A,N/A,N/A,N/A,
Samsung,160000,180000.0,11.11,5.0,1.0,Phones,Samsung Galaxy S25 Ultra 512GB,N/A,N/A,N/A,N/A,
Itel,5480,10000.0,45.2,3.7,11.0,Phones,Itel A18,N/A,N/A,"5.0""",N/A,"Display , Size(32GB +1GB)(Dual Sim)2400MAH"
Lenovo,298,298.0,0.0,3.0,4.0,Phones,Lenovo HF130 Heavy Bass Headphones Metallic Head HD Sound Earphones- Black,N/A,N/A,N/A,N/A,
Itel,6190,10000.0,38.1,4.0,1.0,Phones,Itel A18S,"32GB ROM, 2GB RAM",N/A,"5.0""",N/A,"INCHES DISPLAY,32GB ROM+2GB RAM,3020MAH,5.0MP,SPLY"""
Tecno,19690,30000.0,34.37,5.0,2.0,Phones,Tecno Spark 30,8GB RAM,5000mAh,N/A,N/A,"6.78'', 256GB +  (Extended UPTO 16GB),Dual SIM, Stellar Shadow"
XIAOMI,14699,23999.0,38.75,3.3,4.0,Phones,XIAOMI  Redmi 14C,8GB RAM,5160mAh,"6.88""",N/A,(+256GB Storage) (Dual Sim)  - Black + Free gifts
Realme,9889,17999.0,45.06,0.0,0.0,Phones,"Realme Note 50 6.74"" 64GB ROM+ Expandable Up to 6GB RAM","64GB ROM, 6GB RAM",N/A,"6.74""",Blue,5000mAH (Dual sim) - Sky
Bontel,1940,2500.0,22.4,4.3,6.0,Phones,Bontel 3720 Flip Phone,N/A,N/A,N/A,N/A,"1.77'' Display, FM Radio , Flash Torch-"
Badili,18999,29999.0,36.67,4.0,1.0,Phones,Badili - Samsung A14 5G,N/A,N/A,N/A,N/A,"Black, 64GB/4GB,Single Sim, Refurbished + Free 128GB SD Card"
Nokia,6690,10999.0,39.18,4.0,29.0,Phones,Nokia C1 2nd Edition,N/A,N/A,"5.45""",N/A,- 16GB + 1GB (Dual Sim) 2500 MAh + EARBUDS
XIAOMI,15450,30000.0,48.5,5.0,3.0,Phones,XIAOMI Redmi 14C 6.88'' 8GB RAM + 256GB ROM Android 14 Dual SIM +  WWS,8GB RAM + 256GB ROM,N/A,N/A,N/A,
Samsung,19590,28999.0,32.45,5.0,1.0,Phones,Samsung  Galaxy A16,128GB ROM,N/A,"6.7""",N/A,"6GB+   HD, Android 14,50MP-Camera, Battery-5000mah - White+Smartwatch+Earpods"
Phone,450,700.0,35.71,0.0,0.0,Phones,Phone Charm     Phone Holder,N/A,N/A,N/A,N/A,
XIAOMI,12590,23000.0,45.26,0.0,0.0,Phones,XIAOMI Redmi 14C 6.88'' 4GB 128GB Android 14 Dual SIM + SW BDS MG,N/A,N/A,N/A,N/A,
Tecno,12499,14999.0,16.67,0.0,0.0,Phones,Tecno Spark 30c,"128GB ROM, 4GB RAM, 4GB RAM",N/A,N/A,Black,"6.67'' HD+, UP to 128GB ROM+ 4GB RAM +(4GB RAM Extended) (Dual Sim) 50MP, 5000 mAh - Orbit"
Samsung,12869,20000.0,35.66,0.0,0.0,Phones,Samsung A06 6.7 DISPLAY 4GB RAM +128GB ROM 5000MAH DUAL SIM  HGV3,4GB RAM +128GB ROM,N/A,N/A,N/A,
VILLAON,6100,8200.0,25.61,4.0,8.0,Phones,"VILLAON V20 SE 5.0"" 4GB RAM+32GB Storage 8MP Camera-3000mAh //Dual Sim-Blue",4GB RAM,3000mAh,"5.0""",N/A,
Tecno,31999,34999.0,8.57,0.0,0.0,Phones,Tecno CAMON 40 PRO_ 6.78'' 12OHz AMOLED_ 256GB ROM+8GB RAM ( +8GB Extended) (Daul Sim) 52000mAh 45W_Galaxy Black,"256GB ROM, 8GB RAM",52000mAh,N/A,N/A,
Tecno,20995,34999.0,40.01,5.0,2.0,Phones,Tecno  SPARK 20 Pro,"256GB ROM, 8GB RAM",5000mAh,"6.78""",N/A,"display, 256GB ROM+ 8GB RAM(UPTO 16GB), Dual SIM, - Black + Free gifts"
Tecno,1850,3700.0,50.0,5.0,1.0,Phones,Tecno T301,N/A,N/A,N/A,N/A,"Dual Sim, Button KABAMBE/ KATULULU phone + Free Headphone & Cap Free"
XIAOMI,14499,19990.0,27.47,0.0,0.0,Phones,XIAOMI  Redmi 13,6GB RAM + 128GB ROM,5030mAh,"6.79""",Black,"108MP Camera,  (Dual Sim) - Midnight"
Samsung,14950,30000.0,50.17,0.0,0.0,Phones,Samsung GALAXY A05s,"4GB RAM, 128GB ROM",N/A,"6.7""",N/A,"PLS LCD ,4GB RAM/128GB ROM,DUAL,4G,WATCH,POWERBANK & BUDS"
XIAOMI,56199,62000.0,9.36,0.0,0.0,Phones,XIAOMI Redmi Note 14 Pro+ 5G,N/A,5110mAh,"6.67""",Blue,"512GB + 12GB (Dual SIM), Frost  (1YR WRTY) + Free 20000mAh Redmi 18W Fast Charge Power Bank"
Ifinex,1615,3000.0,46.17,0.0,0.0,Phones,Ifinex  N8210 Plus 2.8“,N/A,N/A,N/A,N/A,
Samsung,28790,50000.0,42.42,4.8,4.0,Phones,Samsung Galaxy A25 5G,8GB RAM,5000mAh,"6.5""",Black,"256GB+  (Dual SIM), Blue"
Infinix,13295,24999.0,46.82,5.0,1.0,Phones,Infinix HOT 50i Display: 6.7 HD 6GB RAM (Expandable Up To 12GB) 128GB Storage,6GB RAM,N/A,N/A,N/A,-+FREE PHONE.
