Name,Brand,Price,Old Price,Discount,Rating,Review Count,Type of Product
"Lenovo Refurbished Thinkpad T470s Core I5, 7th Generation, 16GB Ram 256GB SSD, 14 INCH (6 Months WRTY)",Lenovo,"KSh 25,999","KSh 32,000",,,,Laptops
"HP Refurbished HP 4GB Ram, 500GB HDD Core I5 EliteBook 8440p Windows 11Pro Installed Activated, Office Basic Software  + FREE MOUSE",HP,"KSh 17,500","KSh 21,000",,,4.8 out of 5(6),Laptops
"HP 240 G10, Intel Core i5-1335U, 8GB RAM, 512GB SSD, Windows 11 Pro, 14"" FHD, Silver (1YR WRTY)",HP,"KSh 74,999","KSh 80,000",,,,Laptops
"HP Refurbished ProBook X360 11 G2 , Intel Core I5 7th Gen., 8GB RAM, 512GB SSD, 11.6″ HD",HP,"KSh 26,999","KSh 40,000",,,2.5 out of 5(4),Laptops
"Apple Refurbished MacBook Pro 13"" Core i7 2.8GHz 8GB RAM 256GB SSD (Mid 2012) Laptop Silver + Bag, (6 Months WRTY)",Apple,"KSh 28,900","KSh 40,000",,,,Laptops
DELL REFUBLISHED LATITUDE 7490 COI5 8TH GENERATION 8GBRAM 256GBSSD,DELL,"KSh 22,999","KSh 28,000",,,,Laptops
"HP EliteBook 830 G6 Core I5-8th Gen-8GB Ram- 256GB SSD- Refurbished- 13.3""-Silver-Win 11  Ultra-Slim  (6 Months WRTY)",HP,"KSh 28,999","KSh 40,000",,,,Laptops
"HP 16GB, 256 GB SSD 7th Generation  Refurbished EliteBook 840 G4 Intel Core I5  Win 10 Trial",HP,"KSh 26,000","KSh 55,000",,,3.8 out of 5(4),Laptops
"HP Refurbished Elitebook 820 G3 6th Gen , Core I7 , 8GB RAM-SSD 512GB -12.5"", Sliver",HP,"KSh 25,399","KSh 35,000",,,4 out of 5(4),Laptops
Samsung Chromebook Plus 2018 XE521QAB,Samsung,"KSh 15,000","KSh 19,000",,,,Laptops
Lenovo ThinkPad X390 Core i5 16GB RAM 256GB SSD,Lenovo,"KSh 28,800","KSh 29,000",,,,Laptops
"HP ProBook 430 G4, 7th Gen, Core i5, 8GB Ram, 256GB-Refurbished- SSD, 14""- Silver-Dos",HP,"KSh 22,999","KSh 30,000",,,,Laptops
"HP   EliteBook 850 G5 Laptop 39.6 cm (15.6"") Full HD Intel® Core™ i5-8350U 16 GB DDR4-SDRAM 256 GB SSD Wi-Fi 5 (802.11ac) Windows 11 Pro.",HP,"KSh 34,000","KSh 35,000",,,5 out of 5(1),Laptops
"HP Refurbished EliteBook 840 G3,Core I5 6th Gen 8GB, 256GB SSD ,NONTouch",HP,"KSh 28,000","KSh 35,000",,,5 out of 5(3),Laptops
"HP BRAND NEW SEALED CELERON HP 15 4GB RAM 500GB HDD 15.6'"" FreeDOS (6M WRTY)",HP,"KSh 35,000","KSh 50,000",,,3.7 out of 5(3),Laptops
Lenovo BRAND NEW IDEAPAD 1 CELERON 4GB 128SSD  PRO 14'' INCHES (6MONTHS WRTY),Lenovo,"KSh 30,000","KSh 40,000",,,,Laptops
"DELL  Latitude 7280, Core I5 -6300U 6th Gen 8GB RAM 256GB SSD, 12.5"" Refurbished, 6 Months WRTY",DELL,"KSh 20,599","KSh 30,000",,,,Laptops
"HP EliteBook 820 G2 Core I5 5th Gen 8GB Ram 500GB HDD 12.5"" 2.3GHz Win 10 REFURBISHED/RENEWED",HP,"KSh 16,170","KSh 30,000",,,5 out of 5(1),Laptops
"HP 16GB Ram,512GB SSD Elite-book 840 G4 Intel Core I7 7Th Gen,-Refurbished",HP,"KSh 38,000","KSh 60,000",,,4 out of 5(4),Laptops
Acer Chromebook Touchscreen - Intel Celeron  4GB RAM 11.6” HDMI - Camera- Wi-Fi Bluetooth Chrome OS Refurb,Acer,"KSh 9,899","KSh 16,500",,,,Laptops
HP EliteBook 820 Core I7 8GB RAM 500GB HDD Slim Ultrabook Laptop Renewed,HP,"KSh 18,999","KSh 30,000",,,,Laptops
"HP Elitebook 4GB RAM, 128GB Fast SSD  Refurbished  14'' Inches Screen Display, Intel Core I5 Laptop & Bluetooth,Webcam, Windows 11 PRO Activated, Office & Basic Software Installed + Free Bag + Mouse Pad + Charger +  Wireless Mouse +  Extension",HP,"KSh 16,624","KSh 19,000",,,,Laptops
"Acer 11.6"" HD Touchscreen Chromebook C731 – C734T - HD - Intel Celeron Dual-core - 4 GB RAM - 32 GB SSD Flash Memory  - Intel UHD Graphics – Wifi, HDMI , Bluetooth, Camera Playstore Chrome OS Refurb",Acer,"KSh 10,299","KSh 20,598",,,3.3 out of 5(4),Laptops
Lenovo Refurbished Thinkpad X250 Intel Core I5 8 GB RAM 500 GB HDD 12.5'' Black,Lenovo,"KSh 16,200","KSh 24,400",,,,Laptops
"HP Refurbished Elitebook 1030 G4 X360 Core I7 16GB 512GB SSD 2in1 Convertible 13.3 Touchscreen FHD, WINDOWS 11 PRO INSTALLED AND ACTIVED PLUS COMPLETE CHARGER",HP,"KSh 47,000","KSh 58,000",,,,Laptops
"Apple MacBook Pro A1398 2015 15.4"" Retina  Intel Core i7 16GB RAM 256GB SSD Refurbished (6M WRTY)",Apple,"KSh 65,999","KSh 69,999",,,5 out of 5(1),Laptops
"HP Refurbished Yoga 11e , 11.6"" Touchscreen Intel Celeron  128GB SSD storage 4GB RAM,X360 windows 10 pro installed and activated plus complete charger",HP,"KSh 15,000","KSh 20,000",,,4 out of 5(1),Laptops
"HP EliteBook x360 1040 G7, Intel Core i7 10th Gen, 16GB RAM, 256GB SSD, 14 Inches FHD Touch Display, Intel UHD Premium Graphics, Windows 11 Pro-REFURBISHED",HP,"KSh 55,000","KSh 75,000",,,,Laptops
"Lenovo IdeaPad Slim 3, Intel Core i7-13620H, 16GB RAM, 512GB SSD, Windows 11, 15.6"" FHD, Grey",Lenovo,"KSh 92,999","KSh 98,000",,,,Laptops
HP EliteBook 820 Core I7 8GB RAM 1TB Slim Ultrabook Laptop Refurbished,HP,"KSh 23,500","KSh 35,900",,,,Laptops
Acer Chromebook 11.6” HD Touchscreen - Intel Celeron Storage 16GB / 4GB RAM SSD HDMI Camera Wi-Fi Bluetooth Chrome OS Refurb,Acer,"KSh 9,999","KSh 17,899",,,,Laptops
"HP Refurbished Elitebook  , Core  I5, 16GB RAM 500gb HDD -12.5"", Black  (6 Months WRTY)",HP,"KSh 19,999","KSh 39,999",,,3.8 out of 5(4),Laptops
DELL Latitude 5300 Refurbished Core i5 -8th Generation 8GB RAM 256GB SSD 6 months Warranty,DELL,"KSh 24,799","KSh 60,000",,,,Laptops
"DELL Latitude 7490 , Core I5-8350U,16GB RAM, 256GB SSD, Touchscreen, Windows 10Pro",DELL,"KSh 32,600","KSh 46,000",,,,Laptops
"HP 250 G9, Intel Celeron, 8GB RAM, 256GB SSD, 15.6"" FHD Display, Windows 11 Pro, Silver +Bag+Woofer (1YR WRTY)",HP,"KSh 39,999","KSh 48,000",,,,Laptops
"HP Refurbished 16 GB RAM, 500GB HDD EliteBook, Intel Core I5, 14 Inch, Windows 11 PRO Activated, Office & Basic Software Installed, Free Bag + Free Wireless Mouse + Charger + Mouse Pad",HP,"KSh 19,999","KSh 23,000",,,,Laptops
"HP Elite Dragonfly Notebook PC X360 8th Generation Intel Core I5 8GB Ram 256ssd Touchscreen Display 13,3 Inch Size",HP,"KSh 45,000",,,,,Laptops
"HP ProBook 440 G4, 7th Gen, Core i5, 8GB Ram, 256GB-Refurbished- SSD, 14""- Silver-Dos",HP,"KSh 24,999","KSh 40,000",,,4.2 out of 5(9),Laptops
"HP Refurbished EliteBook 820, Intel Core I5, Slim Model ,8GB RAM , 500HDD, Black- 12.5"",  (6 Months WRTY)",HP,"KSh 17,999","KSh 28,000",,,4 out of 5(18),Laptops
HP Refurbished EliteBook 840 G5 Core I7 16GB 512GB SSD 8th Gen 14 Inch Ultrabook Laptop  (6 Months WRTY),HP,"KSh 38,900","KSh 50,000",,,,Laptops
Lenovo  THINKPAD YOGA 11E INTEL CELERON 4GB RAM 128GB SSD STORAGE WINDOWS 10 PRO INSTALLED OFFICE 2019 ACTIVATED,Lenovo,"KSh 11,999","KSh 15,000",,,,Laptops
"DELL Latitude 7280, Core I5 8GB RAM 256GB SSD, 12.5"" Refurbished",DELL,"KSh 18,498","KSh 32,000",,,,Laptops
"HP Elitebook 840 Core I7, 6th Gen, 14 Inches Display Size, 16GB RAM, 512gb SSD Refurbrished Windows 11 Pro Installed And Activated",HP,"KSh 27,000","KSh 28,000",,,,Laptops
"HP Envy x360 2-in-1 Laptop, Intel Core Ultra 7 155U, 16GB RAM, 1TB SSD, 16"" 2K Touchscreen, Silver",HP,"KSh 120,000","KSh 127,000",,,,Laptops
"HP 8GB Ram 500GB HDD, 6th Generation, Refurbished EliteBook 840 G3 Intel Core I5, 14"" Inches Screen Display, Windows 11 PRO Activated, Office & Basic Software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad + Free Extension.",HP,"KSh 25,500","KSh 40,000",,,,Laptops
"Lenovo ThinkPad T480s,Core I7-8th Gen,8GB RAM, 256GB SSD, Refurb Windows 10 Pro",Lenovo,"KSh 30,999","KSh 42,000",,,,Laptops
"HP Spectre X360 2-in-1 Laptop, Core Ultra 7 155H, 16GB RAM, 1TB SSD, 14"" 2.8K OLED 120Hz Touch Screen, Fingerprint Reader, Nightfall Black (1YR WRTY)",HP,"KSh 230,000","KSh 240,000",,,,Laptops
"HP EliteBook 840 G5-8th Gen -Core I5, 8GB RAM, 256GB-SSD-Refurbished-14""Touch screen- Silver-Win (6 Months WRTY)",HP,"KSh 32,499","KSh 32,999",,,,Laptops
"HP  Refurbished ProBook 11 G2, Core I3 6th Gen, 500GB HDD, 4GB RAM,12"" TouchScreen, (6 Months WRTY)",HP,"KSh 20,100","KSh 23,000",,,,Laptops
HP EliteBook 820 G1 Core I5 4GB RAM 500gb Hdd Slim Ultrabook Laptop Refurbished,HP,"KSh 15,999","KSh 30,000",,,5 out of 5(1),Laptops
HP ELITE X2 1012 G2 CORE I5 8GB RAM 256GB SSD 7TH GENERATION 2.6GHz TOUCHSCREEN DETACHABLE 2 IN 1 LAPTOP +STYLUS PEN,HP,"KSh 37,000","KSh 42,000",,,,Laptops
HP Refurbrished EliteBook X360 1030 G4 Intel Core I5 8th Gen 8GB RAM 256GB SSD 13.3 Inch FHD Touchscreen Display Windows 10 Pro Installed And Activated Plus Complete Charger  (6 Months WRTY),HP,"KSh 40,999","KSh 56,999",,,,Laptops
"HP Pavilion x360 2-in-1 Laptop, Intel Core i7-1355U, 16GB RAM, 1TB SSD, 14"" FHD TouchScreen, Silver",HP,"KSh 130,000","KSh 135,000",,,4 out of 5(1),Laptops
HP EliteBook 840 G7 10th Gen Core i5-8GB RAM-256GB SSD-Refurbished-Windows 11 Pro -Silver-14'',HP,"KSh 39,999","KSh 50,000",,,,Laptops
HP REFURBISHED Probook 640 G3 14 Inch Display Intel(R)Core(TM) I5 7th Generation 16 GB RAM 256 GB SSD Windows 10 Pro DDR4,HP,"KSh 27,999","KSh 34,800",,,,Laptops
"HP  Refurbished EliteBook 850 G3 Core I5 8GB 256GB SSD 15.6"" Ultra Slim Laptop + Bag - Silver. WINDOWS 11 PRO INSTALLED AND ACTIVATED",HP,"KSh 24,500","KSh 25,000",,,1 out of 5(1),Laptops
"HP EliteBook 840 G3 Intel Core I7 -8GB Ram-256GB SSD-14""-Silver WIN 10 6th Gen Refurbished",HP,"KSh 24,999","KSh 30,000",,,1 out of 5(1),Laptops
"HP EliteBook 840 G6-8th Gen -Core I5, 8GB RAM, 256GB-SSD-Refurbished-14""- Silver-Win  (6 Months WRTY)",HP,"KSh 29,999","KSh 35,000",,,5 out of 5(1),Laptops
Lenovo ThinkPad X1 Yoga X360 Intel Core i7 8th Gen 16GB RAM 512GB SSD 14 Inch FHD Touchscreen 2 in 1 Convertible Refurbished Laptop + Stylus Pen,Lenovo,"KSh 57,500","KSh 70,000",,,4 out of 5(1),Laptops
"Asus TUF Gaming A15 FA507NUR, AMD Ryzen 7 7435HS 3.1GHz, 16GB DDR5-4800, 512 PCIe 4.0 NVMe M.2 SSD, 15.6-inch FHD 16:9, NVIDIA GeForce RTX 4050 Laptop GPU 6GB GDDR6, 720P HD Camera, Windows 11 HOME,UK Backlit Keyboard, Color: Graphite Black, 1 Year Warranty",Asus,"KSh 80,000","KSh 100,000",,,,Laptops
DELL  Latitude 7400 Intel Core i7 8th Gen 16GB RAM 512GB SSD 14 Inches HD refurbishedDisplay,DELL,"KSh 39,999","KSh 63,000",,,,Laptops
"HP EliteBook Folio 9480M 14in Core i5 8GB Ram 500GB silver Refurbished, 6 Months WRTY",HP,"KSh 20,500","KSh 28,000",,,,Laptops
HP Probook 640 G4 8th Gen Core I5-8GB RAM-512 SSD -Reburbished- 14'' -Silver-Win 10 (6 Months WRTY),HP,"KSh 26,499","KSh 32,000",,,,Laptops
HP Elitebook745g6Refurbished AMD Ryzen 7 16gb Ram 256ssd  PRO Radeon Graphic 2.20GHz,HP,"KSh 32,999","KSh 40,000",,,5 out of 5(2),Laptops
"DELL Latitude 7300 Business Laptop (13-inch) 8th gen Intel Core i5, 8GB RAM, 256GB Storage, and UHD Graphics 620",DELL,"KSh 27,000","KSh 40,000",,,,Laptops
"HP Elitebook 820 G3 6th Gen , Core I7, 16GB RAM-SSD 256GB -12.5"", Sliver Refurbished, 6 Months WRTY",HP,"KSh 27,299","KSh 45,000",,,4.2 out of 5(9),Laptops
"HP Refurbished EliteBook 840 G1, Intel Core I7, 14"", 1TB HDD, 8GB RAM, Windows 10 PRO (6 Months WRTY)",HP,"KSh 22,999","KSh 45,999",,,3.3 out of 5(4),Laptops
"HP Refurbished EliteBook 830 G5 Touchscreen Core I5 8GB RAM 256GB SSD 8th Gen 13.3"" Slim Laptop Windows 11 Pro Office 2021 plus complete charger",HP,"KSh 35,000","KSh 36,000",,,4 out of 5(1),Laptops
"DELL G15 5520 Gaming Laptop - 15.6-inch FHD 120Hz Display, Core i5-12500H, 8GB DDR5 RAM, 512GB SSD, NVIDIA RTX 3050 4GB GDDR6, Intel Wi-Fi 6, Windows 11 Home",DELL,"KSh 80,000","KSh 200,000",,,,Laptops
"HP Refurbished Elitebook 820 G3 6th Gen , Core I7 , 8GB RAM-SSD 256GB -12.5"", Sliver",HP,"KSh 23,499","KSh 30,000",,,1 out of 5(1),Laptops
HP elitebook 850 G5 Intel Core i5 8th Gen 16GB RAM 256GB SSD 15.6 Inch FHD Display Refurbished,HP,"KSh 33,000","KSh 36,000",,,1 out of 5(1),Laptops
Lenovo Refurbished Thinkpad  X250 Intel Core I5 - 8 GB RAM - 1TB HDD 12.5'' Black  (6 Months WRTY),Lenovo,"KSh 18,498","KSh 36,999",,,3.9 out of 5(8),Laptops
"Lenovo ThinkPad X260 Intel Core I5, 8GB RAM, 256GB SSD, 12.5'' REFURBISHED, 6 Months WRTY",Lenovo,"KSh 16,400","KSh 70,000",,,,Laptops
HP BRAND NEW SEALED  250 G7 CELERON  4GB 500HDD 15.6 Inches (1YR WRTY),HP,"KSh 50,999","KSh 55,000",,,4 out of 5(2),Laptops
"HP Refurbished EliteBook 820 G3 Core I7 8GB RAM 512GB SSD 6th Gen 12.5"" Ultraslim Laptop",HP,"KSh 25,499","KSh 32,000",,,2 out of 5(1),Laptops
"Apple  MacBook Pro 13""- Core I5 -16GB RAM, 512GB SSD (2012) Laptop -Silver Refurbished, (6 Months WRTY)",Apple,"KSh 36,599","KSh 52,000",,,,Laptops
"HP Refurbished EliteBook 820 G3 Intel Core I5 8GB-256GB SSD + 500gb HDD 6th Gen Silver-12.6""",HP,"KSh 21,499","KSh 29,000",,,4 out of 5(8),Laptops
"HP Refurbished Elitebook 820 G3 Core I5 8GB RAM 500GB HDD 6th Gen 12.5"" Ultraslim DOS",HP,"KSh 19,400","KSh 29,000",,,3 out of 5(2),Laptops
"HP Refurbished EliteBook 8460p Core I5, 4GB Ram, 500GB HDD Windows 10 Trial",HP,"KSh 15,999","KSh 31,000",,,4.1 out of 5(8),Laptops
"Lenovo Refurbished Thinkpad X260 Intel Core I5, 8GB RAM, 256GB SSD, 12.5'' Black (6 Months WRTY)",Lenovo,"KSh 15,899","KSh 29,999",,,1 out of 5(1),Laptops
"HP EliteBook 840 G6 Touchscreen-8th Gen -Core I5, 8GB RAM, 256GB-SSD Windows 11 Pro Installed And Activaed Plus Complete Charger",HP,"KSh 33,999","KSh 40,000",,,4 out of 5(1),Laptops
"Apple  Refurbished MacBook Pro 13"" Core I5 8GB RAM, 1TB HDD ( 2012) 2.5GHz- Silver, 6 Months WRTY (6 Months WRTY)",Apple,"KSh 26,499","KSh 49,999",,,,Laptops
"HP Refurbished Elitebook 840 G5 8th Generation Core I5, 8GB RAM, 256GB SSD (6 Months WRTY)",HP,"KSh 29,299","KSh 55,000",,,2 out of 5(1),Laptops
Bluetooth Adapter USB 5.0 Bluetooth Dongle Bluetooth Receiver Adapter,Bluetooth,KSh 499,KSh 950,,,4.5 out of 5(26),Laptops
DELL Latitude 5300 Refurbished Core i5 -8th Generation 8GB RAM 256GB SSD 6 months Warranty,DELL,"KSh 24,880","KSh 40,000",,,,Laptops
Lenovo Refurbished THINKPAD T480 - Intel Core I5-8th Gen - 8GB RAM - 256GB SSD - Black,Lenovo,"KSh 25,999","KSh 33,000",,,3.8 out of 5(5),Laptops
HP Elitebook 840 G3 Intel Core i5 6th Gen 8GB RAM 256GB SSD 14 Inches FHD Display Refurbished,HP,"KSh 21,250","KSh 32,000",,,,Laptops
HP EliteBook 820 G1 Intel Core I5 6th Gen 8GB RAM 256GB SSD 12.5 Inches,HP,"KSh 19,299","KSh 24,000",,,,Laptops
"Lenovo Thinkpad T460 Core I5 8GB Ram 256GB HDD, 6th Generation 14″ RENEWED",Lenovo,"KSh 23,299","KSh 28,000",,,2 out of 5(1),Laptops
HP Refurbished  Probook 650 G2 Laptop Core I5 6th Gen 16gb Ram 256gb SSD,HP,"KSh 27,225","KSh 35,999",,,,Laptops
HP REFURBISHED PROBOOK 11 G2 CORE I3 8GB 500HDD *TOUCHSCREEN* WINDOWS 10 () (6 Months WRTY),HP,"KSh 25,999","KSh 30,000",,,4.3 out of 5(16),Laptops
"HP Refurbished ProBook X360 11e G5 4GB 192GB SSD Intel Celeron 2-in-1 11.6"" Touchscreen Ultraslim Laptop + Bag (6 Months WRTY)",HP,"KSh 17,490","KSh 22,000",,,5 out of 5(1),Laptops
"Hb  Elitebook Refurbished 4GB RAM, 500GB Hard disk 14'' Inches Screen Display, Intel Core i5 Laptop & Bluetooth,Webcam, Windows 11 PRO Activated, Office & Basic software Installed + Free Bag + Charger + Free wireless Mouse +Free Mouse Pad+ Free Extension",Hb,"KSh 14,999","KSh 23,000",,,,Laptops
Apple MacBook Air Core i5 2015 8GB RAM 256 GB SSD 13 Inches A1466  MacOS Ultra Slim Refurbished Laptop,Apple,"KSh 37,000","KSh 53,000",,,,Laptops
"Lenovo IdeaPad Slim 3, Intel Core i5-13420H, 16GB RAM, 512GB SSD, Windows 11, 14"" FHD, Grey",Lenovo,"KSh 72,999","KSh 80,000",,,,Laptops
"HP 8th Generation 16GB, 256 GB SSD Refurbished 840 G5 Intel Core I5 Win 10, Office 2016",HP,"KSh 31,999","KSh 38,000",,,4 out of 5(1),Laptops
HP REFURBISHED CHROMEBOOK 14 G4 CELERON 4GB RAM 128GB SSD WHITE,HP,"KSh 12,799","KSh 17,999",,,,Laptops
"HP Refurbished Elitebook 840  G3 6th Gen  ,  Core I5, 8GB RAM- SSD 256GB  -14"", Sliver  (6 Months WRTY)",HP,"KSh 21,499","KSh 46,999",,,4.1 out of 5(15),Laptops
"HP Refurbished Elitebook 840 G5 8th Generation Core I5, 8GB RAM, 256GB SSD Touchscreen -14"" (6 Months WRTY)",HP,"KSh 35,999","KSh 49,999",,,4.6 out of 5(7),Laptops
HP REFURBISHED ELITEBOOK 8460P CORE I5 4GB 500 HDD 14'' WINDOWS 10 (1YR WRTY),HP,"KSh 14,999","KSh 30,000",,,,Laptops
"Apple PRO 2018 , 15 INCHES, INTEL CORE I7, 16GB RAM, 1TB ONBOARD SSD 4GB GRAPHICE",Apple,"KSh 190,000",,,,,Laptops
"HP Refurbished EliteBook 840 G1, 14"" - Intel Core I5, 500GB HDD, 8GB RAM - Win10 Trial, BLK (6 Months WRTY)",HP,"KSh 17,499","KSh 25,000",,,4.3 out of 5(3),Laptops
RichRipple 12inch LCD Writing Tablet Graphic Digital Handwriting Pads Multicolor Screen,RichRipple,KSh 469,KSh 844,,,4.3 out of 5(54),Tablets
Bebe NEW EDITION KIDS TABLET 128GB/4GB,Bebe,"KSh 6,599","KSh 9,999",,,3.6 out of 5(10),Tablets
Othman Brgenerics 12 Inch Erasable LCD Digital Writing Board Kids Drawing Tablet Kids,Othman,KSh 800,"KSh 3,000",,,4.3 out of 5(8),Tablets
Bebe KIDS STUDY TABLET 128GB/4GB 8INCH 5000MAH FREE BT HEADSET WITH SIMCARD SLOT,Bebe,"KSh 9,499","KSh 13,399",,,3.6 out of 5(7),Tablets
Modio 5G Tablet - Kids Android Tablets PC M730.,Modio,"KSh 11,999","KSh 15,000",,,4.7 out of 5(3),Tablets
Modio 5G Tablet - Kids Android Tablets PC M730.,Modio,"KSh 12,000","KSh 17,000",,,3.5 out of 5(2),Tablets
"Modio 6GB 256GB IPS 7"" Battery 4000mAh Quad Core CPU 5G SIM CARD Dual Camera 8MP 5MP Android KIDS Tablet PC Color PINK",Modio,"KSh 8,500","KSh 15,000",,,5 out of 5(1),Tablets
Modio KIDS STUDY TABLETS 256GB/6GB 4000MAH 5G SIMCARD SLOT,Modio,"KSh 8,799","KSh 11,000",,,4 out of 5(30),Tablets
"Modio  KIDS STUDY TABLETS 256GB/6GB 5G 4000MAH WITH SIMCARD SLOT SILICONE COVER,TOUCH PEN",Modio,"KSh 8,799","KSh 12,000",,,4.7 out of 5(3),Tablets
Bebe 6000mAH RAM 6GB/ROM 256GB 10inch Android 12 SIM CARD SLOT KIDS Studying TABLET   KIDS Learing Tablet BLUE 2040,Bebe,"KSh 12,999","KSh 16,999",,,4.7 out of 5(6),Tablets
"Modio 6GB 256GB IPS 7"" Battery 4000mAh Quad Core CPU 5G SIM CARD Dual Camera 8MP 5MP Android KIDS Tablet PC Color BLUE",Modio,"KSh 8,500","KSh 15,000",,,1 out of 5(1),Tablets
Bebe NEW FROG EDITION KIDS STUDY TABLETS 128GB/4GB  WITH RUBBER COVER,Bebe,"KSh 6,599","KSh 8,999",,,,Tablets
Modio KIDS STUDY TABLETS 256GB/6GB 5G WITH SIMCARD SLOT,Modio,"KSh 8,999","KSh 12,000",,,4.1 out of 5(21),Tablets
LCD WRITING KIDS EDUCATIONAL TABLET,LCD,KSh 700,,,,5 out of 5(2),Tablets
Bebe KIDS STUDY/PLAY TABLETS WITH STATIONERY SET,Bebe,"KSh 6,699","KSh 8,399",,,4.2 out of 5(14),Tablets
Idino NOTEBOOK 10 TABLET 10000MAH 518GB/8GB SIMCARD SLOT 10inch 5G SIMCARD SLOT WITH BT KEYBOARD TOUCH PEN,Idino,"KSh 13,999","KSh 22,000 - KSh 24,000",,,,Tablets
Bebe KIDS STUDY TABLET 4GB/64GB + RUBBER COVER,Bebe,"KSh 6,599","KSh 9,899",,,4.3 out of 5(10),Tablets
Bebe 5G 256GB/6GB 8inch With Simcard Slot KIDS STUDY TABLETS 3500mAh,Bebe,"KSh 129,000","KSh 169,990",,,3.7 out of 5(3),Tablets
Bebe NEW KIDS/PUPILS STUDY TABLETS 128GB/4GB WIFI WITH HEAVY RUBBER COVER,Bebe,"KSh 6,599","KSh 8,999",,,,Tablets
Modio 6000mAH RAM 8GB/ ROM 512GB 10inch Android 11 Dual SIM CARD SLOT 5G TABLET PC Front 5PM Rear 13PM Android 12.0,Modio,"KSh 19,999","KSh 25,000",,,4 out of 5(3),Tablets
Modio KIDS /STUDENTS/ADULTS TABLET 6GB/256GB 8INCH 4000MAH 5G WITH SIMCARD SLOT,Modio,"KSh 11,499","KSh 17,499",,,,Tablets
LCD Writing Board New Children's Note Draft Writing Board,LCD,KSh 720,"KSh 1,200",,,1 out of 5(1),Tablets
"oteeto TAB 10 Pro Tablet 8000mAh 8GB RAM + 512GB ROM Single SIM 5G Network//5G Wifi//8MP Front + 13MP Rear Camera/Quad Core 2.0GHz Processor/Android 13/Includes Keyboard,Mouse,Touch Pen,OTG,Flip Cover",oteeto,"KSh 19,999","KSh 25,999",,,4 out of 5(2),Tablets
Green 8.5 Inches Digital Writing Lcd Writing Tablet For Kids,Green,KSh 798,"KSh 1,500",,,4 out of 5(2),Tablets
Bebe KIDS STUDY TABLET 4GB/128GB 5G UNBREAKABLE SCREEN SIMCARD SLOT,Bebe,"KSh 8,499","KSh 10,999",,,4.1 out of 5(8),Tablets
Bebe KIDS/PUPILS STUDY TABLETS 256GB/6GB With Simcard Slot 10inch,Bebe,"KSh 12,799","KSh 16,000",,,4.4 out of 5(16),Tablets
Cloves Organic CLOVES POWDER 100gms,Cloves,KSh 485,KSh 784,,,2 out of 5(1),Tablets
HS64 Graphics Drawing Tablet Battery-Free Stylus Android Windows macOS,HS64,"KSh 8,999",,,,5 out of 5(1),Tablets
Bebe KIDS STUDY TABLET 128GB/4GB WITH SIMCARD SLOT,Bebe,"KSh 8,499","KSh 9,999",,,4 out of 5(6),Tablets
Bebe KIDS STUDY TABLET 4GB/128GB UNBREAKABLE SCREEN SIM CARD SLOT,Bebe,"KSh 8,499","KSh 10,000",,,3.8 out of 5(5),Tablets
"KAMVAS 13 Drawing Tablet with Screen, 13.3"" Full-Laminated Graphics Tablet with Battery-Free Stylus Tilt Support for Digital Art, Paint & Design, Work with Mac, PC & Mobile, Black",KAMVAS,"KSh 44,999",,,,,Tablets
Bebe PRIME KIDS STUDY TABLET 8INCH 256GB/6GB 5G 4000MAH SIMCARD SLOT WITH UNBREAKABLE SCREEN,Bebe,"KSh 9,699 - KSh 13,999","KSh 13,999",,,,Tablets
LCD Drawing Tablet / Kids Learning Tablet - 12inches,LCD,"KSh 1,300",,,,,Tablets
Ccit  7 INCH Kids tablet,Ccit,"KSh 12,600","KSh 15,000",,,,Tablets
White 8.5 Inches Digital Writing Lcd Writing Tablet For Kids,White,KSh 798,"KSh 1,500",,,5 out of 5(1),Tablets
Bebe KIDS STUDY TABLET 64GB/4GB UPGRADE WITH STATIONERY SET,Bebe,"KSh 6,699","KSh 8,899",,,4.2 out of 5(6),Tablets
H430P OSU Graphics Drawing Tablet with Battery-Free Stylus,H430P,"KSh 8,500",,,,5 out of 5(1),Tablets
"LCD Writing Tablet, Erasable Reusable Electronic Drawing Pads(Pink)",LCD,KSh 700,,,,,Tablets
Bebe KIDS STUDY/PLAY TABLET 128GB/4GB WITH CARTOON RUBBER COVER NEW EDITION,Bebe,"KSh 6,599","KSh 9,999",,,5 out of 5(1),Tablets
Bebe KIDS STUDY TABLETS 128GB/4GB 5G WITH SIMCARD SLOT UNBREAKABLE SCREEN,Bebe,"KSh 8,499","KSh 9,800",,,4.7 out of 5(9),Tablets
Bebe KIDS STUDY TABLET 128GB/4GB WITH SIMCARD SLOT,Bebe,"KSh 8,499","KSh 9,999",,,4 out of 5(6),Tablets
Bebe KIDS STUDY TABLET 4GB/128GB UNBREAKABLE SCREEN SIM CARD SLOT,Bebe,"KSh 8,499","KSh 10,000",,,3.8 out of 5(5),Tablets
"KAMVAS 13 Drawing Tablet with Screen, 13.3"" Full-Laminated Graphics Tablet with Battery-Free Stylus Tilt Support for Digital Art, Paint & Design, Work with Mac, PC & Mobile, Black",KAMVAS,"KSh 44,999",,,,,Tablets
White 8.5 Inches Digital Writing Lcd Writing Tablet For Kids,White,KSh 798,"KSh 1,500",,,5 out of 5(1),Tablets
