Brand,Price,Old Price,Discount,Rating,Review Count,Type of Product,Clean Name,Storage,Battery,Screen Size,Color,More Details
Lenovo,"KSh 22,499","KSh 27,899",,,,Laptops,Lenovo Thinkpad X280 Intel Core I5 8th Gen- 8GB RAM 256GB SSD,"8GB RAM, 256GB SSD",N/A,N/A,Black,Refurbished 13''  (6 Months WRTY)
Lenovo,"KSh 36,999","KSh 45,000",,,1 out of 5(1),Laptops,Lenovo Refurbished THINKPAD T480 Intel Core i5-8th Gen 16GB RAM 512GB SSD,"16GB RAM, 512GB SSD",N/A,N/A,N/A,
Apple,"KSh 50,000","KSh 100,000",,,,Laptops,Apple MacBook 12in Retina 2017 Newest Version 256GB SSD / 8GB RAM (6 Months WRTY),"256GB SSD, 8GB RAM",N/A,N/A,N/A,
HP,"KSh 41,999","KSh 59,999",,,4 out of 5(10),Laptops,HP Refurbished Elitebook 840 G5 8th Generation Core I5,"16GB RAM, 512GB SSD",N/A,"14""",N/A,Touchscreen - (6M WRTY)
DELL,"KSh 44,999","KSh 89,998",,,,Laptops,DELL REFURB XPS 13 X360,"8GB RAM, 256GB SSD",N/A,N/A,N/A,9365 INTEL CORE I5 7TH GEN  8GB RAM 256GB SSD TOUCHSCREEN (6 Months WRTY)
HP,"KSh 28,000","KSh 70,000",,,,Laptops,HP Refurbished Revolve Touchscreen 810 G3 Core I5 8GB RAM,"8GB RAM, 256GB SSD",N/A,"11.6""",N/A,"256GB SSD, - Sliver, 6 Months WRTY"
HP,"KSh 27,000","KSh 37,000",,,3.3 out of 5(4),Laptops,HP Refurbished Elitebook 840 G3 6th Gen,16GB RAM,N/A,"14""",N/A,"Core I5, - SSD 512GB -, Sliver"
Apple,"KSh 28,000","KSh 37,000",,,,Laptops,"Apple MacBook Pro 13"" Core I5 2.5GHz 8GB RAM","8GB RAM, 750GB HDD",N/A,"13""",N/A,750GB HDD (2012) Silver Refurbished
DELL,"KSh 75,000",,,,,Laptops,DELL REFURBISHED DELL XPS 15 CORE I5 8gb Ram 256ssd 15.6INCH,8gb Ram,N/A,N/A,N/A,
DELL,"KSh 18,499","KSh 40,000",,,,Laptops,DELL Renewed Latitude 7280,"8GB RAM, 256GB SSD",N/A,N/A,N/A,"Core I5 -6300U 6th Gen 2.60GHz,  6Months Warranty"
Lenovo,"KSh 27,999","KSh 32,000",,,,Laptops,Lenovo Thinkpad  Yoga X380 8th Gen,"256GB SSD, 8GB RAM",N/A,N/A,N/A,"Touchscreen, Processor Intel Core I5, Windows /11 Pro Storage 256GB SSD, Memory 8GB RAM, Base Speed 1.90Ghz, With Intel UHD Graphics,free Laptop Bag -refurbished"
Acer,"KSh 1,184","KSh 1,500",,,4.7 out of 5(3),Laptops,Acer Laptop Charger Complete With Power Cable 19V,N/A,N/A,N/A,N/A,3.42A
Lenovo,"KSh 43,000","KSh 55,000",,,4.5 out of 5(2),Laptops,Lenovo  Refurbished Thinkpad X1 Yoga Ultrabook Core i7 -7th gen,2GB SSD,N/A,N/A,N/A,"16GB RA,14''touchscreen"
Apple,"KSh 22,399","KSh 30,000",,,,Laptops,"Apple Refurbished MacBook Pro 13"" Core I5 8GB RAM","8GB RAM, 256GB  SSD",N/A,"13""",Silver,256GB  SSD( 2012) 2.5GHz-
Asus,"KSh 405,000","KSh 450,000",,,,Laptops,Asus ROG Strix G16 G614JV-N3404W,N/A,N/A,N/A,N/A,"Core™ I9-13980HX, 32 GB DDR5 Ram, 1 TB PCIe® 4.0 NVMe™ M.2 SSD, 8 GB RTX 4060 NVIDIA Graphics"
Lenovo,"KSh 29,000",,,,3.8 out of 5(16),Laptops,Lenovo  Refurbished ThinkPad Yoga 11e Intel Celeron,"8GB RAM, 500GB HDD",N/A,N/A,N/A,"X360 8GB RAM ,500GB HDD"
HP,"KSh 53,999","KSh 70,000",,,5 out of 5(1),Laptops,HP Refurbished Elitebook X360 1040 G5 Core I7 16GB RAM 512GB SSD  8th Gen 14 Inches Touchscreen 2 In 1 Laptop,"16GB RAM, 512GB SSD",N/A,N/A,N/A,
Apple,"KSh 23,499","KSh 32,000",,,3.8 out of 5(4),Laptops,"Apple pple Refurbished MacBook Pro 13"" Core I5 2.5GHz 4GB RAM","4GB RAM, 500GB HDD",N/A,"13""",Silver,500GB HDD ( 2012) -
HP,"KSh 15,299","KSh 23,000",,,,Laptops,HP Refurbished ProBook 640 G1 Core I5,"4GB RAM, 500GB HDD",N/A,N/A,N/A,"Windows 10, (6 Months WRTY)"
HP,"KSh 23,999","KSh 30,000",,,,Laptops,HP Probook 640 G4 8th Gen Core I5-8GB RAM-256 SSD -Reburbished- 14'' -Silver-Win 10 (6 Months WRTY),8GB RAM,N/A,N/A,N/A,
HP,"KSh 15,900","KSh 16,000",,,4 out of 5(3),Laptops,HP Refurbrished ProBook X360 11 G2  Intel Pentium 4 GB RAM 128 GB SSD HD Convertible Screen,N/A,N/A,N/A,N/A,plus complete charger
Lenovo,"KSh 24,999","KSh 30,000",,,5 out of 5(1),Laptops,Lenovo Refurbished Thinkpad X280 Intel Core I5 8th Gen,"8GB RAM, 512GB SSD",N/A,N/A,Black,"8GB RAM 512GB SSD, 12.5''"
Lenovo,"KSh 28,999","KSh 35,000",,,,Laptops,Lenovo Refurbshed Thinkpad T460S Core I5 16GB Ram 512GB SSD,"16GB Ram, 512GB SSD",N/A,N/A,N/A,6th Generation 14 Inches
Apple,"KSh 90,000","KSh 115,000",,,,Laptops,Apple MACBOOK PRO A1707 2017  INTEL COREi7  16 GB RAM  1TB NVME SDD  15 INCHES RETINA DISPLAY 4 GB RADEON PRO GRAPHICS,N/A,N/A,N/A,N/A,
HP,"KSh 15,999","KSh 70,000",,,,Laptops,HP Refurbished EliteBook 8460p Core I5,8GB Ram,N/A,N/A,N/A,"500GB + FREE Mouse, 6 Months WRTY"
Lenovo,"KSh 14,999","KSh 28,000",,,,Laptops,Lenovo Refurbished ThinkPad X250 Intel Core I5,"8GB RAM, 500GB HDD",N/A,N/A,N/A,12.5'' Black Win 10
Lenovo,"KSh 475,000","KSh 500,000",,,,Laptops,Lenovo 13th Generation LEGION 7 PRO Laptop,N/A,N/A,N/A,N/A,
DELL,"KSh 20,300","KSh 30,000",,,4 out of 5(3),Laptops,DELL Latitude 7280,"8GB RAM, 256GB SSD",N/A,"12.5""",N/A,"Core I5 -6300U 6th Gen 8GB RAM 256GB SSD,  Refurbished, 6 Months WRTY"
Lenovo,"KSh 29,500","KSh 45,000",,,,Laptops,Lenovo Refurbished Thinkpad T480s Core i5 8GB RAM 256GB SSD 14 Inch FHD 8TH GEN Touch Screen 6Months Warranty,"8GB RAM, 256GB SSD",N/A,N/A,N/A,
Lenovo,"KSh 36,799","KSh 60,000",,,,Laptops,"Lenovo Refurbished Yoga 370 X360 Core I7 7th Gen 8GB +256GB SSD 14"" FHD + Stylus Pen +Bag",256GB SSD,N/A,"14""",N/A,(6 Months WRTY)
HP,"KSh 19,900","KSh 27,000",,,1 out of 5(2),Laptops,HP Refurbished 8GB RAM,"8GB RAM, 256GB SSD",N/A,N/A,N/A,"Fast Speed 256GB SSD EliteBook 8460p, Intel Core I5, 14'' Windows 10 PRO,  (6 Months WRTY)"
HP,"KSh 33,000","KSh 55,000",,,4.7 out of 5(3),Laptops,HP 16GB 256GB 745 G5 Refurbished AMD Ryzen 7 PRO Radeon Graphic 2.20GHz,N/A,N/A,N/A,N/A,
HP,"KSh 17,499","KSh 29,999",,,4 out of 5(4),Laptops,HP EliteBook 820 G2 Core I5 8GB RAM 500gb Hdd Slim Ultrabook Laptop Refurb (6 Months WRTY),"8GB RAM, 500gb Hdd",N/A,N/A,N/A,
Apple,"KSh 22,500","KSh 30,000",,,,Laptops,"Apple  MacBook Pro 13"" Core I5 2.4GHz 8GB RAM","8GB RAM, 500GB HDD",N/A,"13""",N/A,500GB HDD (2012) Silver Refurbished
HP,"KSh 95,000","KSh 105,000",,,,Laptops,HP Envy X360 2-in-1 Laptop,"8GB RAM, 512GB SSD",N/A,"14""",Silver,"Core 5 120U,  FHD Touchscreen Display, Fingerprint Reader, Natural  (1YR WRTY)"
HP,"KSh 24,000","KSh 26,000",,,,Laptops,HP  ProBook X360 11 G2 core i5 8GB 256GB SSD 7th generation,256GB SSD,N/A,N/A,N/A,11.6 Inches Touchscreen 2 in 1 refurbished laptop  plus complete charger
HP,"KSh 100,999","KSh 125,000",,,,Laptops,HP 12th Gen HP Envy 13 X360 Intel Core I7 16GB RAM 1TB SSD FHD Touchscreen Win 11 Pro,16GB RAM,N/A,N/A,N/A,
DELL,"KSh 25,999","KSh 35,000",,,,Laptops,"DELL Latitude 5300 Core I5 Touchscreen-8th Gen-8GB RAM -256GB  SSD-Refurbished-Windows 11- 11""","8GB RAM, 256GB  SSD",N/A,"11""",N/A,
HP,"KSh 37,999","KSh 54,000",,,4 out of 5(4),Laptops,HP Elitebook 840 G4 Intel Core I7 7Th Gen,"16GB Ram, 512GB SSD",N/A,N/A,N/A,"16GB Ram,512GB SSD-Refurbished (6 M WRTY)"
Lenovo,"KSh 89,999","KSh 95,000",,,,Laptops,Lenovo ThinkBook 14 G7,"8GB RAM, 512GB SSD",N/A,"14""",N/A,"Intel Core Ultra 5 125U, Windows 11,  WUXGA, Grey"
HP,"KSh 115,899","KSh 129,000",,,,Laptops,HP Omen 15 Gaming Laptop with 10th Gen Intel Core i7,16GB RAM,N/A,N/A,N/A,"1TB SSD, and 6GB Nvidia GTX 1660 Ti:"
HP,"KSh 160,000","KSh 170,000",,,,Laptops,HP  Victus Gaming Laptop 16-r0026nia,"16GB RAM, 512GB SSD",N/A,"16.1""",Silver,"Intel Core i5-13500H, NVIDIA GeForce RTX 4050 (6GB GDDR6),  FHD"
Lenovo,"KSh 35,000","KSh 50,000",,,,Laptops,Lenovo ThinkPad X1 Yoga X360 Core i5 8th Gen 8GB RAM 256GB SSD 14 inches Full HD Touchscreen 2 in 1 Convertible Slim Refurbished Laptop,"8GB RAM, 256GB SSD",N/A,N/A,N/A,
HP,"KSh 4,500","KSh 5,000",,,4 out of 5(1),Laptops,HP EliteBook 840 G2 And 850 G2 Battery,N/A,N/A,N/A,N/A,
HP,"KSh 23,999","KSh 30,000",,,5 out of 5(1),Laptops,HP  Refurbished Elitebook 820 G3 Core I5,8GB RAM,N/A,"12.5""",N/A,256 GB SSD - Touchscreen
HP,"KSh 22,499","KSh 30,000",,,,Laptops,HP  Refurbished Elitebook 820 G3 Core I5,16GB RAM,N/A,"12.5""",N/A,256 GB SSD -
HP,"KSh 16,999","KSh 25,000",,,,Laptops,HP HP- EliteBook 840 G1 Core I5 8GB RAM 500GB HDD 14 Display REFURBISHED (6 Months WRTY),"8GB RAM, 500GB HDD",N/A,N/A,N/A,
HP,"KSh 22,900","KSh 38,000",,,3.9 out of 5(7),Laptops,HP EliteBook 840 G3 8GB 256GB SSD 14 Inch Core I5 6th Gen Win 10 Ultraslim Laptop Silver (6 Months WRTY),256GB SSD,N/A,N/A,N/A,
HP,"KSh 19,999","KSh 25,000",,,,Laptops,HP Refurbished EliteBook 820 G3-Intel Core i5 (6th Gen)-8GB RAM-256GB SSD-WIN 10-Silver-OVS (6 Months WRTY),"8GB RAM, 256GB SSD",N/A,N/A,N/A,
DELL,"KSh 17,989","KSh 24,000",,,,Laptops,DELL Latitude 7280 Intel I5 2.40GHz Processor,"8GB RAM, 256GB SSD",N/A,N/A,N/A,"8GB RAM DDR4, 256GB SSD, HDMI, Webcam, WiFi , Windows 10 Pro"
DELL,"KSh 42,999","KSh 70,000",,,5 out of 5(3),Laptops,DELL Latitude E7480,"16GB RAM, 512GB SSD",N/A,"14""",N/A,"Laptop Core I7-7600U 2.8 GHz, 16GB RAM-DDR4, 512GB SSD-Refurbished"
HP,"KSh 20,900","KSh 35,000",,,2.7 out of 5(3),Laptops,"HP Corei5 -8GB Ram-256GB SSD-EliteBook 820 Refurbished -windows 10 Office -12"" Slim","8GB Ram, 256GB SSD",N/A,"12""",N/A,
Apple,"KSh 65,000",,,,,Laptops,Apple MacBook Air (13-inch,"8GB RAM, 256GB SSD",N/A,N/A,N/A,2017) Core I5 8GB RAM 256GB SSD REFURBISHED (6M WRTY)
HP,"KSh 36,500","KSh 50,000",,,,Laptops,HP Elite X2 1012 G2,"8GB RAM, 256GB SSD",N/A,N/A,N/A,"intel Core I5 7th Gen, 12.3 inches-Refub-with detachable keyboard"
HP,"KSh 25,999","KSh 32,000",,,5 out of 5(1),Laptops,HP Refurbished Elitebook 820 G3 Core I5,16GB RAM,N/A,"12.5""",N/A,1TB SSD -
HP,"KSh 37,900","KSh 50,000",,,,Laptops,"HP Refurbished EliteBook Folio 1040 G3 Core I7 16GB RAM 256GB SSD 6th Gen Touchscreen 14"" Ultrabook Laptop .","16GB RAM, 256GB SSD",N/A,"14""",N/A,
HP,"KSh 21,999","KSh 35,000",,,,Laptops,HP SEALED Refurb  Elitebook 840 Core I5,"8GB RAM, 256GB SSD",N/A,"14""",Black,"Slim Model , 8GB RAM 256GB SSD -"
Apple,"KSh 242,000","KSh 280,000",,,,Laptops,Apple  MacBook Pro Laptop M3 chip  18/512GB,N/A,N/A,N/A,N/A,
Lenovo,"KSh 46,999","KSh 59,000",,,5 out of 5(1),Laptops,Lenovo Refurbished Thinkpad X1 Yoga  Core I7 7th Gen,"16GB RAM, 512GB SSD",N/A,"14""",N/A,"16GB RAM,512GB SSD- Touchscreen  X360 -   (6 Months WRTY)"
HP,"KSh 17,799","KSh 29,999",,,,Laptops,HP EliteBook 820 G2 Core I5 8GB RAM 500gb Hdd Slim Ultrabook Laptop,"8GB RAM, 500gb Hdd",N/A,N/A,N/A,
Apple,"KSh 65,995","KSh 90,000",,,,Laptops,Apple Macbook Pro Retina 13-inch,8GB Ram,N/A,N/A,N/A,"2.7 GHz Intel Core i5, 256 GB SSD"
HP,"KSh 40,000","KSh 50,000",,,,Laptops,HP Elite X2,"8GB RAM, 256GB SSD",N/A,N/A,N/A,"intel Core i7 8th Gen, 12.3 inches with detachable keyboard"
HP,"KSh 24,889","KSh 32,000",,,,Laptops,"HP Refurbished EliteBook 840 G2  - 14"" - 5th Gen. Intel Core I7",8GB RAM,N/A,"14""",Black,1TB HDD
HP,"KSh 24,999","KSh 30,000",,,,Laptops,HP EliteBook Revolve 810 G3 8GB RAM 256GB SSD,"8GB RAM, 256GB SSD",N/A,N/A,N/A,"Core i5 11.6 inches Touchscreen Display, windows 10 installed,2 in 1 Refurbished laptop"
HP,"KSh 28,990","KSh 38,000",,,,Laptops,HP Elitebook 840g3 Intel Corei7 2.6ghz 8gb Ram  256gb Ssd Non-touch-Refurbished,"8gb Ram, 256gb Ssd",N/A,N/A,N/A,
HP,"KSh 48,000",,,,,Laptops,HP EliteBook 830 G7 Core i7 10th Gen,"16GB RAM, 512GB SSD",N/A,N/A,N/A,13.3 FHD display
Lenovo,"KSh 32,899","KSh 38,999",,,,Laptops,"Lenovo ThinkPad X1 Carbon Refurbished Ultrabook 14"" Intel® Core™ I7 8GB RAM 256GB SSD Win10pro Tria (6 Months WRTY)","8GB RAM, 256GB SSD",N/A,"14""",N/A,
HP,"KSh 54,999","KSh 69,999",,,5 out of 5(1),Laptops,HP ELITEBOOK 1040 X360 G6,512GB SSD,N/A,N/A,N/A,"8TH GEN,CORE I7 16GB , TOUCHSCREEN refurbished"
HP,"KSh 24,900","KSh 38,000",,,5 out of 5(2),Laptops,HP Refurbished EliteBook 840 G3 Core I7 8GB RAM 256GB SSD 14 Inch 6th Gen Win 10 + Bag.,"8GB RAM, 256GB SSD",N/A,N/A,N/A,
Apple,"KSh 64,000","KSh 80,000",,,,Laptops,Apple Macbook Pro Retina 13-inch 2.7 GHz Intel Core i5 8GB Ram 256 GB Drive,8GB Ram,N/A,N/A,N/A,
DELL,KSh 799,"KSh 1,200",,,3.8 out of 5(10),Laptops,DELL Laptop Charger / Adapter 19.5V 4.62A - (BIG PIN,N/A,N/A,N/A,N/A,REPLACEMENT)
HP,"KSh 44,999","KSh 55,000",,,,Laptops,HP ELITEBOOK 1030 G2 X360 COI7 7TH GENERATION 16GBRAM 256GBSSD TOUCH SCREEN,"16GBRAM, 256GBSSD",N/A,N/A,N/A,
Lenovo,"KSh 32,000","KSh 40,000",,,,Laptops,"Lenovo ThinkPad X240 12.5"" Refurbished",8GB RAM,N/A,"12.5""",N/A,"Core I7, 500GB,Win 10 Pro"
HP,"KSh 29,999","KSh 54,000",,,5 out of 5(1),Laptops,HP SUPER SLIM Refurbished HP EliteBook Folio 9480m,8GB RAM,N/A,"14""",N/A,Intel Core I7 / 1 TB HDD
HP,"KSh 17,995","KSh 29,999",,,3.1 out of 5(12),Laptops,HP Refurbished EliteBook 840,8GB RAM,N/A,"14""",Black,"Core I5, 500HDD, Win10 TRIAL,    (6 Months WRTY)"
HP,"KSh 18,000","KSh 20,500",,,4 out of 5(1),Laptops,HP REFURBISHED 755 G3/g4 8th Gen AMD Pro A10 8 GB RAM 18O HDD Windows 10 Pro,N/A,N/A,N/A,N/A,
Lenovo,"KSh 1,099","KSh 1,800",,,4.8 out of 5(9),Laptops,Lenovo Laptop Charger USB 20V,N/A,N/A,N/A,N/A,2.25A Complete With Cable
LAPTOP,KSh 600 - KSh 700,"KSh 1,000 - KSh 1,200",,,,Laptops,LAPTOP SLEEVE POUCH,N/A,N/A,N/A,N/A,
HP,"KSh 33,500","KSh 67,000",,,5 out of 5(1),Laptops,"HP Refurbished EliteBook 830 G6 Core I5 8GB 256GB SSD 13.3"" 8th Gen Ultra-Slim Laptop  .",256GB SSD,N/A,"13.3""",N/A,
Lenovo,"KSh 21,399","KSh 37,500",,,1 out of 5(1),Laptops,Lenovo Refurbished Thinkpad  X270  Intel Core I5 4 GB RAM 500 GB HDD 12.5'' Black  (6 Months WRTY),N/A,N/A,N/A,N/A,
Lenovo,"KSh 136,000","KSh 146,000",,,,Laptops,Lenovo Yoga 7,"16GB RAM, 512GB SSD",N/A,"14""",N/A,"Core I7-1255U, Windows 11,  2.2K Touchscreen Display, Stone Blue + Digital Pen (1YR WRTY)"
HP,"KSh 12,999","KSh 16,999",,,,Laptops,HP Refurbished Chromebook 11A G8 EE Celeron 4GB Ram 32GB SSD,"4GB Ram, 32GB SSD",N/A,N/A,N/A,
HP,"KSh 26,999","KSh 33,999",,,3.9 out of 5(24),Laptops,HP Refurbished EliteBook 840 G3 Intel Core i5 6th Gen 8GB,256GB SSD,N/A,N/A,Silver,DOS -  (6 Months WRTY)
DELL,"KSh 18,999","KSh 27,000",,,,Laptops,DELL Refurbished Latitude 3340 4gb Ram + 500gb Hdd Intel Celeron,4gb Ram + 500gb Hdd,N/A,N/A,N/A,
Apple,"KSh 60,000",,,,,Laptops,Apple MacBook 2017 Air 13'' Core i5 1.8GHz 8GB RAM 256GB SSD,"8GB RAM, 256GB SSD",N/A,N/A,N/A,
HP,"KSh 19,289","KSh 37,000",,,4.3 out of 5(9),Laptops,HP EliteBook 820 G3 Intel Core I5 6th Gen 8GB RAM 256GB SSD 12.5 Inches,"8GB RAM, 256GB SSD",N/A,N/A,N/A,
Lenovo,"KSh 15,500","KSh 70,000",,,,Laptops,Lenovo Thinkpad X250 Intel Core I5,256GB SSD,N/A,N/A,N/A,"8GB-, 12.5'' Black Refurbished, 6 Months WRTY"
HP,"KSh 26,999","KSh 46,999",,,4.1 out of 5(7),Laptops,HP Refurbished Elitebook  820  G3 6th Gen,8GB RAM,N/A,"12.5""",N/A,"Core I7, -SSD 512GB -, Sliver  (6 Months WRTY)"
HP,"KSh 19,478","KSh 33,000",,,,Laptops,"HP EliteBook 840 G2 Refurbished Intel Core I5 -8GB Ram -256GB SSD-Black-14"" 6 Months Warranty","8GB Ram, 256GB SSD",N/A,"14""",N/A,
HP,"KSh 124,000","KSh 130,000",,,,Laptops,HP ProBook 450 G10,"16GB RAM, 512GB SSD",N/A,"15.6""",Silver,"Intel Core i7-1355U, Windows 11,  FHD"
Apple,"KSh 25,999","KSh 45,999",,,3.7 out of 5(3),Laptops,"Apple Refurbished MacBook Pro 13"" Core I5 8GB RAM",8GB RAM,N/A,"13""",N/A,"1TB HDD ( 2012) 2.5GHz- Silver, 6 Months WRTY (6 Months WRTY)"
Lenovo,"KSh 33,000","KSh 40,000",,,,Laptops,Lenovo BRAND NEW IDEAPAD 1 CELERON 4GB 256SSD  PRO 14'' INCHES (1YR WRTY),N/A,N/A,N/A,N/A,
HP,"KSh 24,500","KSh 27,500",,,,Laptops,HP REFURBISHE 430 G5 Intel(R) Core(TM) i5 7th Generation 8GB RAM 128 SSD Windows 10,8GB RAM,N/A,N/A,N/A,
HP,"KSh 64,000","KSh 70,500",,,,Laptops,HP PROBOOK 445 G9,N/A,N/A,N/A,N/A,"AMD Ryzen 7 5825U, 16 GB DDR4 3200 Ram, 256 GB PCIe&reg; NVMe&trade; SSD"
HP,"KSh 39,000","KSh 46,000",,,4.5 out of 5(2),Laptops,HP Refurblished EliteBook 840 G6 8th Gen Core I5 16GB RAM 512GB SSD 14inch UHD,"16GB RAM, 512GB SSD",N/A,N/A,N/A,
Lenovo,"KSh 28,627","KSh 35,000",,,,Laptops,Lenovo ThinkPad X390 Core i5-8th Gen 16GB Ram 256GB SSD Refurbished -,"16GB Ram, 256GB SSD",N/A,N/A,N/A,
Lenovo,"KSh 140,000","KSh 145,000",,,,Laptops,Lenovo IdeaPad 5 2-in-1,"16GB RAM, 512GB SSD",N/A,"14""",N/A,"Intel Core i7-13620H, Windows 11,  WUXGA Touchscreen, Grey"
Lenovo,"KSh 180,000","KSh 185,000",,,,Laptops,Lenovo ThinkPad X13 Gen 5,"16GB RAM, 512GB SSD",N/A,"13.3""",Black,"Intel Core Ultra 5 125U, Windows 11,  WUXGA"
HP,"KSh 43,999","KSh 75,000",,,5 out of 5(2),Laptops,HP Refurbished Elitebook 840 G5 8th Generation Core I7,"8GB RAM, 512GB SSD",N/A,"14""",N/A,"Touchscreen -, (6 Months WRTY)"
Asus,"KSh 212,500","KSh 230,500",,,,Laptops,Asus Zenbook 14 OLED (UX3405M) 14.0-inch 3K (2880 x 1800) OLED Display Intel® Core™ Ultra 7 Processor 155H 1.4 GHz,N/A,N/A,N/A,N/A,
HP,"KSh 25,499","KSh 32,000",,,3 out of 5(2),Laptops,"HP Refurbished Elitebook 810 Revolve G3 -Core I5 Ram 8gb - Ssd 256gb - 11.6""- Silver",N/A,N/A,"11.6""",N/A,
HP,"KSh 41,990","KSh 48,000",,,,Laptops,HP EliteBook 830 G7 Core I5 10th Generation 16GB RAM 512GB SSD 13.3 Inches Touchscreen,"16GB RAM, 512GB SSD",N/A,N/A,N/A,"Windows 11 Pro, Quad Core, HDMI, Refurbished Laptop"
HP,"KSh 25,000","KSh 39,000",,,4 out of 5(3),Laptops,"HP Refurbished Elitebook 745 - 14"" - AMD A10 - 8GB RAM - 500GB HDD - win 10- Black","8GB RAM, 500GB HDD",N/A,"14""",N/A,
Lenovo,"KSh 14,895","KSh 27,000",,,4 out of 5(1),Laptops,Lenovo Renewed Thinkpad X250 Core I5,"8gb Ram, 500gb Hdd",N/A,N/A,N/A,"8gb Ram,500gb Hdd,12.5''"
HP,"KSh 33,999","KSh 40,000",,,5 out of 5(1),Laptops,"HP Elitebook 830 G5 Touchscreen 8th Generation Intel Core I5 Processor 8GB Ram 256 GB SSD Storage 13.3"" Diagonal Full HD Display 6 Months Warranty",8GB Ram,N/A,"13.3""",N/A,
Lenovo,"KSh 13,999","KSh 30,000",,,5 out of 5(1),Laptops,Lenovo Refurbished Yoga 11e -x360 Touch Screen- Intel Celeron 4GB 128 GB SSD,N/A,N/A,N/A,N/A,
HP,"KSh 59,999","KSh 89,999",,,,Laptops,HP Refurbished Elitebook 1030 G3 Core I7 16GB RAM 512GB SSD X360 8th Gen 2-In-1 Convertible 13.3 Touchscreen FHD (1920&times 1080) Business Laptop  Plus free sleeve (6 Month WRTY),"16GB RAM, 512GB SSD",N/A,N/A,N/A,
HP,"KSh 190,000",,,,,Laptops,HP 15TH GEN BRAND Envy X360 2-in-1 Laptop 14-ES1023DX - Intel Core 7 150U,16GB RAM,N/A,"14""",N/A,"DDR4-3200, 512GB PCIe NVMe M.2 SSD, Backlit Keyboard,  FHD Touch Screen, Windows 11"
Lenovo,"KSh 55,999","KSh 65,150",,,,Laptops,Lenovo BRAND NEW SEALED  IDEAPAD 3 CORE I3 4GB 1TB 15.6'' INCHES (1YR WRTY),N/A,N/A,N/A,N/A,
Adjustable,"KSh 3,000","KSh 4,000",,,,Laptops,Adjustable Laptop Stand Holder With Mouse Pad,N/A,N/A,N/A,N/A,
Lenovo,"KSh 22,700","KSh 35,000",,,,Laptops,Lenovo 8GB RAM 256GB SSD ThinkPad Yoga 11e Refurbished Laptop X360 Touchscreen Webcam Bluetooth,"8GB RAM, 256GB SSD",N/A,N/A,N/A,"HDMI WIFI With Windows 11 PRO Activated, Office 2021 Pro, Basic Software Installed, Free Bag + Free Wireless Mouse + Charger + Mouse Pad + Free Extension."
HP,"KSh 23,498","KSh 34,000",,,4.3 out of 5(4),Laptops,HP EliteBook 820  Core I7 8GB RAM 1TB Slim Ultrabook Laptop Refurbished 6Months Warranty,8GB RAM,N/A,N/A,N/A,
HP,"KSh 73,000","KSh 80,000",,,,Laptops,HP Laptop 15 Black,N/A,N/A,N/A,N/A,
HP,"KSh 25,000","KSh 70,000",,,,Laptops,HP  Refurbished Elitebook 840 G3 6th Gen,8GB RAM,N/A,"14""",N/A,"Core I5, -SSD 256GB -, S"
HP,"KSh 23,900","KSh 30,000",,,,Laptops,HP Refurbished ProBook X360,256GB SSD,N/A,"11.6""",N/A,"Core I5, 8GB, 11e 7th Gen  Touchscreen Laptop"
Lenovo,"KSh 19,899","KSh 29,999",,,1 out of 5(1),Laptops,Lenovo Refurbshed Thinkpad T460S Core I5 8GB Ram 256GB SSD,"8GB Ram, 256GB SSD",N/A,N/A,N/A,6th Generation 14 inches
HP,"KSh 27,000","KSh 40,000",,,,Laptops,HP Refurbished EliteBook 840 G3 6th Gen,16GB RAM,N/A,"14""",N/A,"Core I5, - SSD 512GB -, Sliver"
HP,"KSh 55,000","KSh 90,000",,,,Laptops,HP BRAND NEW  255 G8 AMD RYZEN 3 4GB RAM 1TB HDD (1YR WRTY),4GB RAM,N/A,N/A,N/A,
HP,"KSh 110,000",,,,,Laptops,HP VICTUS 15 Intel Core i5-12450H 8GB RAM 512GB SSD 4GB GPU Windows 11 Home 15.6 Inch Gaming Laptop,"8GB RAM, 512GB SSD",N/A,N/A,N/A,
Asus,"KSh 150,000","KSh 155,000",,,,Laptops,Asus TUF Gaming A15 FA506NCR,N/A,N/A,"15.6""",N/A,"AMD Ryzen™ 7 7435HS 3.1GHz, 16GB DDR5-5600, 512GB PCIe 4.0 NVME SSD , FHD (1920 x 1080) ,144Hz Refresh Rate, NVIDIA® GeForce RTX™ 2050 4GB GDDR6, Windows 11 HOME,UK Backlit Keyboard, Color: Graphite Black, 1 Year warranty"
HP,"KSh 36,700","KSh 48,799",,,,Laptops,HP EliteBook 745 G5 AMD Ryzen 7 Refurb 16GB RAM 512GB SSD,"16GB RAM, 512GB SSD",N/A,N/A,N/A,
Lenovo,"KSh 32,500","KSh 35,000",,,,Laptops,Lenovo ThinkPad T490 Touchscreen Core I5 -8th Gen-8GB RAM-256GB SSD-Refurbished 14 Inches Screen -Black-Win 11 (6 Months WRTY),"8GB RAM, 256GB SSD",N/A,N/A,N/A,
HP,"KSh 99,699","KSh 125,000",,,,Laptops,"HP Zbook 15 G6 Intel Core I7 9th Gen 32GB RAM 512GB SSD + 4GB NVIDIA 15.6 Inches""","32GB RAM, 512GB SSD",N/A,N/A,N/A,
